,curve_idx,target,sample_type,sample_id,igi_call,cycle_no,Fn,rn,groundtruth,split,Igi_call_quant,groundtruth_target
600369,129545,MS2,Clinical Sample,S123899,Positive,40,314013.84,314013.84375,1,train,1,1
600409,129546,MS2,Clinical Sample,S123561,Positive,40,302257.34,302257.34375,1,train,1,1
600449,129547,MS2,Clinical Sample,S123905,Positive,40,317163.5,317163.5,1,val,1,1
600489,129548,MS2,Clinical Sample,S123640,Positive,40,328466.22,328466.21875,1,test,1,1
600529,129550,MS2,Clinical Sample,S123936,Positive,40,302668.66,302668.65625,1,train,1,1
600569,129551,MS2,Clinical Sample,S123638,Positive,40,367958.44,367958.4375,1,train,1,1
600609,129553,MS2,Clinical Sample,S123654,Positive,40,347158.44,347158.4375,1,train,1,1
600649,129562,MS2,Clinical Sample,S123681,Positive,40,344562.84,344562.84375,1,train,1,1
600689,129573,MS2,Clinical Sample,S118185,Positive,40,341499.12,341499.125,1,train,1,1
600729,129579,MS2,Clinical Sample,S123703,Positive,40,368833.28,368833.28125,1,train,1,1
600769,129580,MS2,Clinical Sample,S118872,Negative,40,316497.28,316497.28125,1,test,0,1
600809,129581,MS2,Clinical Sample,S123723,Positive,40,396366.34,396366.34375,1,train,1,1
600849,129582,MS2,Clinical Sample,S123550,Positive,40,341871.88,341871.875,1,train,1,1
600889,129583,MS2,Clinical Sample,S123578,Positive,40,327697.5,327697.5,1,train,1,1
600929,129584,MS2,Clinical Sample,S123943,Positive,40,481772.4,481772.40625,1,train,1,1
600969,129585,MS2,Clinical Sample,S123589,Positive,40,341005.62,341005.625,1,test,1,1
601009,129563,MS2,Clinical Sample,S123941,Positive,40,313533.1,313533.09375,1,train,1,1
601049,129564,MS2,Clinical Sample,S123591,Positive,40,314698.84,314698.84375,1,train,1,1
601089,129565,MS2,Clinical Sample,S123912,Positive,40,314879.0,314879.0,1,train,1,1
601129,129566,MS2,Clinical Sample,S123738,Positive,40,323290.97,323290.96875,1,train,1,1
601169,129567,MS2,Clinical Sample,S123909,Positive,40,338967.75,338967.75,1,test,1,1
601209,129568,MS2,Clinical Sample,S123741,Positive,40,369205.88,369205.875,1,test,1,1
601249,129569,MS2,Clinical Sample,S123897,Positive,40,306438.97,306438.96875,1,test,1,1
601289,129570,MS2,Clinical Sample,S123586,Positive,40,347853.5,347853.5,1,train,1,1
601329,129571,MS2,Clinical Sample,S123901,Positive,40,311916.84,311916.84375,1,test,1,1
601369,129572,MS2,Clinical Sample,S123628,Negative,40,299457.0,299457.0,1,train,0,1
601409,129574,MS2,Clinical Sample,S123951,Positive,40,311853.75,311853.75,1,train,1,1
601449,129575,MS2,Clinical Sample,S123662,Positive,40,377555.03,377555.03125,1,test,1,1
601489,129577,MS2,Clinical Sample,S123644,Negative,40,354551.6,354551.59375,1,train,0,1
601529,129586,MS2,Clinical Sample,S123695,Positive,40,322836.62,322836.625,1,val,1,1
601569,129597,MS2,Clinical Sample,S118388,Positive,40,360953.47,360953.46875,1,train,1,1
601609,129603,MS2,Clinical Sample,S123701,Positive,40,395902.8,395902.8125,1,test,1,1
601649,129604,MS2,Clinical Sample,S123919,Negative,40,312349.88,312349.875,1,train,0,1
601689,129605,MS2,Clinical Sample,S123571,Positive,40,324009.9,324009.90625,1,train,1,1
601729,129606,MS2,Clinical Sample,S123556,Positive,40,338852.22,338852.21875,1,train,1,1
601769,129607,MS2,Clinical Sample,S123573,Negative,40,348695.1,348695.09375,1,train,0,1
601809,129608,MS2,Clinical Sample,S123916,Positive,40,334385.97,334385.96875,1,val,1,1
601849,129609,MS2,Clinical Sample,S123580,Negative,40,328037.03,328037.03125,1,test,0,1
601889,129587,MS2,Clinical Sample,S123932,Negative,40,334332.4,334332.40625,1,train,0,1
601929,129588,MS2,Clinical Sample,S123582,Positive,40,357054.12,357054.125,1,test,1,1
601969,129589,MS2,Clinical Sample,S123910,Positive,40,327087.8,327087.8125,1,train,1,1
602009,129590,MS2,Clinical Sample,S123737,Positive,40,335104.66,335104.65625,1,train,1,1
602049,129591,MS2,Clinical Sample,S123923,Positive,40,350401.88,350401.875,1,val,1,1
602089,129592,MS2,Clinical Sample,S123742,Positive,40,364002.72,364002.71875,1,val,1,1
602129,129593,MS2,Clinical Sample,S123960,Positive,40,335982.1,335982.09375,1,test,1,1
602169,129594,MS2,Clinical Sample,S123577,Positive,40,332847.7,332847.6875,1,train,1,1
602209,129595,MS2,Clinical Sample,S123928,Positive,40,348606.3,348606.3125,1,test,1,1
602249,129599,MS2,Clinical Sample,S123658,Positive,40,343528.25,343528.25,1,train,1,1
602289,129601,MS2,Clinical Sample,S123595,Positive,40,328194.3,328194.3125,1,test,1,1
602329,129612,MS2,Clinical Sample,S123680,Positive,40,284380.0,284380.0,1,train,1,1
602369,129623,MS2,Clinical Sample,S122404,Positive,40,313060.47,313060.46875,1,train,1,1
602409,129629,MS2,Clinical Sample,S123721,Positive,40,321247.97,321247.96875,1,train,1,1
602449,129630,MS2,Clinical Sample,S123920,Positive,40,369231.03,369231.03125,1,val,1,1
602489,129631,MS2,Clinical Sample,S123569,Positive,40,349230.94,349230.9375,1,val,1,1
602529,129632,MS2,Clinical Sample,S123555,Positive,40,316927.06,316927.0625,1,val,1,1
602569,129634,MS2,Clinical Sample,S123959,Positive,40,310466.84,310466.84375,1,val,1,1
602609,129635,MS2,Clinical Sample,S123895,Positive,40,391983.3,391983.3125,1,val,1,1
602649,129613,MS2,Clinical Sample,S123930,Negative,40,394561.0,394561.0,1,train,0,1
602689,129614,MS2,Clinical Sample,S123733,Positive,40,377068.94,377068.9375,1,train,1,1
602729,129615,MS2,Clinical Sample,S123956,Positive,40,359273.22,359273.21875,1,val,1,1
602769,129616,MS2,Clinical Sample,S123736,Positive,40,392084.28,392084.28125,1,train,1,1
602809,129617,MS2,Clinical Sample,S123929,Positive,40,346790.66,346790.65625,1,train,1,1
602849,129618,MS2,Clinical Sample,S123576,Positive,40,378311.75,378311.75,1,train,1,1
602889,129619,MS2,Clinical Sample,S123906,Positive,40,344084.78,344084.78125,1,test,1,1
602929,129620,MS2,Clinical Sample,S123666,Positive,40,331855.8,331855.8125,1,val,1,1
602969,129621,MS2,Clinical Sample,S123903,Positive,40,340120.0,340120.0,1,val,1,1
603009,129622,MS2,Clinical Sample,S123612,Positive,40,336671.47,336671.46875,1,train,1,1
603049,129624,MS2,Clinical Sample,S123949,Positive,40,290180.28,290180.28125,1,train,1,1
603089,129625,MS2,Clinical Sample,S123652,Positive,40,331834.75,331834.75,1,val,1,1
603129,129627,MS2,Clinical Sample,S123632,Positive,40,299829.5,299829.5,1,train,1,1
603169,21264,MS2,Clinical Sample,S127429,Positive,40,479676.7,479676.6875,1,train,1,1
603209,21281,MS2,Clinical Sample,S127432,Positive,40,543183.6,543183.625,1,test,1,1
603249,21283,MS2,Clinical Sample,S127441,Positive,40,516765.75,516765.75,1,train,1,1
603289,21285,MS2,Clinical Sample,S127394,Positive,40,487536.88,487536.875,1,train,1,1
603329,21266,MS2,Clinical Sample,S128734,Positive,40,803551.5,803551.5,1,test,1,1
603369,21268,MS2,Clinical Sample,S127767,Positive,40,617133.0,617133.0,1,test,1,1
603409,21270,MS2,Clinical Sample,S127760,Positive,40,623204.0,623204.0,1,train,1,1
603449,21272,MS2,Clinical Sample,S127782,Positive,40,571861.1,571861.125,1,val,1,1
603489,21274,MS2,Clinical Sample,S127714,Positive,40,650751.25,650751.25,1,train,1,1
603529,21277,MS2,Clinical Sample,S127699,Positive,40,648870.7,648870.6875,1,train,1,1
603569,21279,MS2,Clinical Sample,S127717,Positive,40,632907.7,632907.6875,1,train,1,1
603609,21288,MS2,Clinical Sample,S127435,Positive,40,577942.1,577942.125,1,train,1,1
603649,21305,MS2,Clinical Sample,S127447,Positive,40,600875.75,600875.75,1,train,1,1
603689,21307,MS2,Clinical Sample,S127448,Positive,40,557337.8,557337.8125,1,train,1,1
603729,21309,MS2,Clinical Sample,S127391,Positive,40,574093.6,574093.625,1,train,1,1
603769,21311,MS2,Clinical Sample,S127389,Positive,40,528213.56,528213.5625,1,val,1,1
603809,21290,MS2,Clinical Sample,S127380,Positive,40,544564.75,544564.75,1,train,1,1
603849,21292,MS2,Clinical Sample,S127765,Positive,40,523964.16,523964.15625,1,train,1,1
603889,21294,MS2,Clinical Sample,S127750,Positive,40,461537.9,461537.90625,1,train,1,1
603929,21296,MS2,Clinical Sample,S127702,Positive,40,540834.1,540834.125,1,val,1,1
603969,21298,MS2,Clinical Sample,S127706,Positive,40,576713.9,576713.875,1,test,1,1
604009,21301,MS2,Clinical Sample,S127711,Positive,40,496129.16,496129.15625,1,val,1,1
604049,21303,MS2,Clinical Sample,S127743,Positive,40,576744.6,576744.625,1,train,1,1
604089,21312,MS2,Clinical Sample,S127428,Positive,40,544615.06,544615.0625,1,train,1,1
604129,21329,MS2,Clinical Sample,S127431,Positive,40,625690.1,625690.125,1,train,1,1
604169,21331,MS2,Clinical Sample,S127450,Positive,40,634070.75,634070.75,1,train,1,1
604209,21333,MS2,Clinical Sample,S127385,Positive,40,519506.62,519506.625,1,val,1,1
604249,21335,MS2,Clinical Sample,S127388,Positive,40,535703.2,535703.1875,1,train,1,1
604289,21314,MS2,Clinical Sample,S127374,Positive,40,596855.44,596855.4375,1,train,1,1
604329,21316,MS2,Clinical Sample,S127757,Positive,40,645942.94,645942.9375,1,train,1,1
604369,21318,MS2,Clinical Sample,S127769,Positive,40,598346.5,598346.5,1,test,1,1
604409,21320,MS2,Clinical Sample,S127708,Positive,40,632802.4,632802.375,1,train,1,1
604449,21322,MS2,Clinical Sample,S127713,Positive,40,614443.56,614443.5625,1,val,1,1
604489,21325,MS2,Clinical Sample,S127744,Positive,40,592987.6,592987.625,1,test,1,1
604529,21327,MS2,Clinical Sample,S127726,Positive,40,600031.44,600031.4375,1,test,1,1
604569,21336,MS2,Clinical Sample,S127427,Positive,40,646981.44,646981.4375,1,train,1,1
604609,21353,MS2,Clinical Sample,S127455,Positive,40,574830.3,574830.3125,1,test,1,1
604649,21355,MS2,Clinical Sample,S127446,Positive,40,609221.25,609221.25,1,train,1,1
604689,21359,MS2,Clinical Sample,S127386,Positive,40,547853.94,547853.9375,1,train,1,1
604729,21338,MS2,Clinical Sample,S127375,Positive,40,593026.2,593026.1875,1,train,1,1
604769,21340,MS2,Clinical Sample,S127755,Positive,40,604863.1,604863.125,1,train,1,1
604809,21342,MS2,Clinical Sample,S127770,Positive,40,543691.7,543691.6875,1,val,1,1
604849,21344,MS2,Clinical Sample,S127701,Positive,40,527174.0,527174.0,1,train,1,1
604889,21346,MS2,Clinical Sample,S127721,Positive,40,547928.0,547928.0,1,train,1,1
604929,21349,MS2,Clinical Sample,S127739,Positive,40,465087.75,465087.75,1,val,1,1
604969,21351,MS2,Clinical Sample,S127742,Positive,40,596479.6,596479.625,1,test,1,1
605009,21362,MS2,Clinical Sample,S127426,Positive,40,560554.5,560554.5,1,train,1,1
605049,21379,MS2,Clinical Sample,S127393,Positive,40,611097.06,611097.0625,1,val,1,1
605089,21381,MS2,Clinical Sample,S127451,Positive,40,598798.25,598798.25,1,train,1,1
605129,21383,MS2,Clinical Sample,S127457,Positive,40,591103.4,591103.375,1,train,1,1
605169,21385,MS2,Clinical Sample,S127384,Positive,40,596255.94,596255.9375,1,test,1,1
605209,21364,MS2,Clinical Sample,S127376,Positive,40,628915.6,628915.625,1,val,1,1
605249,21366,MS2,Clinical Sample,S127763,Positive,40,586410.1,586410.125,1,train,1,1
605289,21368,MS2,Clinical Sample,S127779,Positive,40,606749.0,606749.0,1,train,1,1
605329,21370,MS2,Clinical Sample,S127707,Positive,40,531901.25,531901.25,1,test,1,1
605369,21372,MS2,Clinical Sample,S127720,Positive,40,592535.8,592535.8125,1,test,1,1
605409,21375,MS2,Clinical Sample,S127730,Positive,40,514785.16,514785.15625,1,val,1,1
605449,21377,MS2,Clinical Sample,S127741,Positive,40,550268.5,550268.5,1,train,1,1
605489,21386,MS2,Clinical Sample,S127425,Positive,40,656109.8,656109.8125,1,val,1,1
605529,21403,MS2,Clinical Sample,S127445,Positive,40,664226.8,664226.8125,1,val,1,1
605569,21405,MS2,Clinical Sample,S127452,Positive,40,616406.2,616406.1875,1,train,1,1
605609,21407,MS2,Clinical Sample,S127459,Positive,40,632138.6,632138.625,1,train,1,1
605649,21409,MS2,Clinical Sample,S127383,Positive,40,631866.2,631866.1875,1,train,1,1
605689,21388,MS2,Clinical Sample,S127377,Positive,40,675487.6,675487.625,1,test,1,1
605729,21390,MS2,Clinical Sample,S127762,Positive,40,600720.44,600720.4375,1,train,1,1
605769,21392,MS2,Clinical Sample,S127772,Positive,40,624945.06,624945.0625,1,train,1,1
605809,21394,MS2,Clinical Sample,S127700,Positive,40,517465.88,517465.875,1,test,1,1
605849,21396,MS2,Clinical Sample,S127712,Positive,40,592115.1,592115.125,1,test,1,1
605889,21399,MS2,Clinical Sample,S127746,Positive,40,612762.44,612762.4375,1,val,1,1
605929,21401,MS2,Clinical Sample,S127724,Positive,40,610105.3,610105.3125,1,train,1,1
605969,21410,MS2,Clinical Sample,S127434,Positive,40,585257.6,585257.625,1,test,1,1
606009,21427,MS2,Clinical Sample,S127443,Positive,40,533837.5,533837.5,1,val,1,1
606049,21429,MS2,Clinical Sample,S127454,Positive,40,578467.3,578467.3125,1,train,1,1
606089,21431,MS2,Clinical Sample,S127456,Positive,40,563003.75,563003.75,1,train,1,1
606129,21433,MS2,Clinical Sample,S127382,Positive,40,696276.0,696276.0,1,val,1,1
606169,21412,MS2,Clinical Sample,S127378,Positive,40,696641.2,696641.1875,1,train,1,1
606209,21414,MS2,Clinical Sample,S127753,Positive,40,650532.56,650532.5625,1,train,1,1
606249,21416,MS2,Clinical Sample,S127781,Positive,40,679936.25,679936.25,1,train,1,1
606289,21418,MS2,Clinical Sample,S127784,Positive,40,626199.8,626199.8125,1,train,1,1
606329,21423,MS2,Clinical Sample,S127718,Positive,40,687647.94,687647.9375,1,train,1,1
606369,21425,MS2,Clinical Sample,S127716,Positive,40,651960.6,651960.625,1,test,1,1
606409,21436,MS2,Clinical Sample,S127433,Positive,40,544045.75,544045.75,1,train,1,1
606449,21453,MS2,Clinical Sample,S127442,Positive,40,659569.9,659569.875,1,train,1,1
606489,21455,MS2,Clinical Sample,S127392,Positive,40,722699.4,722699.375,1,train,1,1
606529,21457,MS2,Clinical Sample,S127390,Positive,40,644330.5,644330.5,1,test,1,1
606569,21459,MS2,Clinical Sample,S127381,Positive,40,598272.6,598272.625,1,train,1,1
606609,21438,MS2,Clinical Sample,S127379,Positive,40,776944.5,776944.5,1,train,1,1
606649,21440,MS2,Clinical Sample,S127751,Positive,40,728893.8,728893.8125,1,val,1,1
606689,21442,MS2,Clinical Sample,S127773,Positive,40,759162.5,759162.5,1,val,1,1
606729,21446,MS2,Clinical Sample,S127705,Positive,40,682832.56,682832.5625,1,train,1,1
606769,21449,MS2,Clinical Sample,S127728,Positive,40,673072.5,673072.5,1,train,1,1
606809,43392,MS2,Clinical Sample,S135286,Positive,40,262227.78,262227.78125,1,test,1,1
606849,43403,MS2,Clinical Sample,S136950,Positive,40,281538.84,281538.84375,1,train,1,1
606889,43409,MS2,Clinical Sample,S135282,Positive,40,334221.47,334221.46875,1,train,1,1
606929,43410,MS2,Clinical Sample,S136954,Positive,40,286934.22,286934.21875,1,test,1,1
606969,43411,MS2,Clinical Sample,S135306,Positive,40,320337.2,320337.1875,1,test,1,1
607009,43412,MS2,Clinical Sample,S136953,Positive,40,380938.06,380938.0625,1,val,1,1
607049,43413,MS2,Clinical Sample,S135303,Positive,40,424094.06,424094.0625,1,train,1,1
607089,43414,MS2,Clinical Sample,S136946,Positive,40,531477.7,531477.6875,1,train,1,1
607129,43415,MS2,Clinical Sample,S135234,Positive,40,600907.3,600907.3125,1,val,1,1
607169,43393,MS2,Clinical Sample,S136928,Positive,40,594311.3,594311.3125,1,train,1,1
607209,43394,MS2,Clinical Sample,S135266,Positive,40,414286.2,414286.1875,1,test,1,1
607249,43395,MS2,Clinical Sample,S136940,Positive,40,297976.72,297976.71875,1,train,1,1
607289,43396,MS2,Clinical Sample,S135289,Positive,40,439162.2,439162.1875,1,train,1,1
607329,43397,MS2,Clinical Sample,S136987,Negative,40,474134.3,474134.3125,1,train,0,1
607369,43398,MS2,Clinical Sample,S135267,Positive,40,406599.34,406599.34375,1,val,1,1
607409,43399,MS2,Clinical Sample,S136976,Positive,40,403199.0,403199.0,1,val,1,1
607449,43400,MS2,Clinical Sample,S135263,Negative,40,290198.56,290198.5625,1,test,0,1
607489,43402,MS2,Clinical Sample,S135327,Positive,40,438978.62,438978.625,1,train,1,1
607529,43405,MS2,Clinical Sample,S135328,Positive,40,359622.6,359622.59375,1,train,1,1
607569,43416,MS2,Clinical Sample,S135249,Positive,40,376072.25,376072.25,1,train,1,1
607609,43427,MS2,Clinical Sample,S136983,Negative,40,345428.66,345428.65625,1,train,0,1
607649,43433,MS2,Clinical Sample,S135300,Positive,40,391439.6,391439.59375,1,train,1,1
607689,43434,MS2,Clinical Sample,S136982,Positive,40,295194.75,295194.75,1,train,1,1
607729,43435,MS2,Clinical Sample,S135280,Positive,40,503959.12,503959.125,1,train,1,1
607769,43436,MS2,Clinical Sample,S136931,Positive,40,375858.1,375858.09375,1,train,1,1
607809,43437,MS2,Clinical Sample,S135278,Positive,40,418922.75,418922.75,1,test,1,1
607849,43438,MS2,Clinical Sample,S136978,Positive,40,328378.75,328378.75,1,val,1,1
607889,43439,MS2,Clinical Sample,S135277,Positive,40,375952.8,375952.8125,1,test,1,1
607929,43417,MS2,Clinical Sample,S136979,Positive,40,387678.25,387678.25,1,train,1,1
607969,43418,MS2,Clinical Sample,S135293,Positive,40,497141.9,497141.90625,1,val,1,1
608009,43419,MS2,Clinical Sample,S136951,Negative,40,285023.84,285023.84375,1,train,0,1
608049,43420,MS2,Clinical Sample,S135269,Positive,40,390432.4,390432.40625,1,test,1,1
608089,43421,MS2,Clinical Sample,S136943,Positive,40,325210.84,325210.84375,1,train,1,1
608129,43422,MS2,Clinical Sample,S135231,Positive,40,461027.7,461027.6875,1,train,1,1
608169,43423,MS2,Clinical Sample,S136934,Positive,40,283062.25,283062.25,1,test,1,1
608209,43424,MS2,Clinical Sample,S135296,Positive,40,451098.72,451098.71875,1,train,1,1
608249,43426,MS2,Clinical Sample,S135221,Positive,40,490826.44,490826.4375,1,train,1,1
608289,43429,MS2,Clinical Sample,S135502,Positive,40,552428.0,552428.0,1,train,1,1
608329,43440,MS2,Clinical Sample,S135246,Positive,40,295494.25,295494.25,1,test,1,1
608369,43451,MS2,Clinical Sample,S136966,Negative,40,283613.62,283613.625,1,train,0,1
608409,43457,MS2,Clinical Sample,S135254,Positive,40,350729.16,350729.15625,1,train,1,1
608449,43458,MS2,Clinical Sample,S136960,Positive,40,426886.88,426886.875,1,train,1,1
608489,43459,MS2,Clinical Sample,S135323,Positive,40,387648.12,387648.125,1,val,1,1
608529,43460,MS2,Clinical Sample,S136989,Positive,40,365228.72,365228.71875,1,test,1,1
608569,43461,MS2,Clinical Sample,S135290,Positive,40,343437.72,343437.71875,1,train,1,1
608609,43462,MS2,Clinical Sample,S136968,Positive,40,359329.7,359329.6875,1,val,1,1
608649,43463,MS2,Clinical Sample,S135332,Positive,40,383852.47,383852.46875,1,train,1,1
608689,43441,MS2,Clinical Sample,S136941,Positive,40,424785.7,424785.6875,1,train,1,1
608729,43442,MS2,Clinical Sample,S135253,Positive,40,358417.62,358417.625,1,val,1,1
608769,43443,MS2,Clinical Sample,S136947,Positive,40,319998.0,319998.0,1,train,1,1
608809,43444,MS2,Clinical Sample,S135258,Positive,40,429052.72,429052.71875,1,train,1,1
608849,43445,MS2,Clinical Sample,S136933,Positive,40,367478.72,367478.71875,1,train,1,1
608889,43446,MS2,Clinical Sample,S135227,Positive,40,430915.53,430915.53125,1,train,1,1
608929,43447,MS2,Clinical Sample,S136942,Positive,40,408847.34,408847.34375,1,test,1,1
608969,43448,MS2,Clinical Sample,S135299,Positive,40,412129.28,412129.28125,1,train,1,1
609009,43450,MS2,Clinical Sample,S135220,Positive,40,271362.0,271362.0,1,val,1,1
609049,43453,MS2,Clinical Sample,S135522,Negative,40,275479.16,275479.15625,1,train,0,1
609089,43464,MS2,Clinical Sample,S135235,Positive,40,296238.16,296238.15625,1,test,1,1
609129,43475,MS2,Clinical Sample,S136939,Negative,40,274838.1,274838.09375,1,val,0,1
609169,43481,MS2,Clinical Sample,S135310,Positive,40,312850.84,312850.84375,1,train,1,1
609209,43482,MS2,Clinical Sample,S136961,Positive,40,266456.84,266456.84375,1,train,1,1
609249,43483,MS2,Clinical Sample,S135230,Positive,40,375666.44,375666.4375,1,val,1,1
609289,43484,MS2,Clinical Sample,S136975,Positive,40,387253.62,387253.625,1,train,1,1
609329,43466,MS2,Clinical Sample,S135275,Negative,40,279466.53,279466.53125,1,train,0,1
609369,43467,MS2,Clinical Sample,S136952,Positive,40,305868.28,305868.28125,1,train,1,1
